,audio file,mfcc,vowel label,encoded label
549,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w27er.wav,,er,
550,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36iy.wav,,iy,
551,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w04oa.wav,,oa,
552,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w41oa.wav,,oa,
553,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17aw.wav,,aw,
554,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48ih.wav,,ih,
555,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w22ah.wav,,ah,
556,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w46er.wav,,er,
557,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w03er.wav,,er,
558,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33aw.wav,,aw,
559,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29ih.wav,,ih,
560,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w20oa.wav,,oa,
561,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12iy.wav,,iy,
562,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32eh.wav,,eh,
563,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13ae.wav,,ae,
564,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14ih.wav,,ih,
565,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w02uh.wav,,uh,
566,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w47uh.wav,,uh,
567,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16ei.wav,,ei,
568,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37oo.wav,,oo,
569,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13uw.wav,,uw,
570,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w45uh.wav,,uh,
571,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49aw.wav,,aw,
572,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16ih.wav,,ih,
573,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11ae.wav,,ae,
574,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30eh.wav,,eh,
575,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35oo.wav,,oo,
576,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11uw.wav,,uw,
577,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14ei.wav,,ei,
578,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29ei.wav,,ei,
579,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w44er.wav,,er,
580,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w20ah.wav,,ah,
581,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w01er.wav,,er,
582,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08oo.wav,,oo,
583,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10iy.wav,,iy,
584,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48eh.wav,,eh,
585,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w22oa.wav,,oa,
586,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31aw.wav,,aw,
587,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08uw.wav,,uw,
588,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w04ah.wav,,ah,
589,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w41ah.wav,,ah,
590,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w25er.wav,,er,
591,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48ei.wav,,ei,
592,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15aw.wav,,aw,
593,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50aw.wav,,aw,
594,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w19uh.wav,,uh,
595,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w06oa.wav,,oa,
596,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29eh.wav,,eh,
597,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08ae.wav,,ae,
598,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34iy.wav,,iy,
599,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14eh.wav,,eh,
600,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09iy.wav,,iy,
601,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35ae.wav,,ae,
602,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28aw.wav,,aw,
603,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32ih.wav,,ih,
604,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w24uh.wav,,uh,
605,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30ei.wav,,ei,
606,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11oo.wav,,oo,
607,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35uw.wav,,uw,
608,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w39ah.wav,,ah,
609,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w02oa.wav,,oa,
610,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w47oa.wav,,oa,
611,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30iy.wav,,iy,
612,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49ae.wav,,ae,
613,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11aw.wav,,aw,
614,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09ei.wav,,ei,
615,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49uw.wav,,uw,
616,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28oo.wav,,oo,
617,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w45ah.wav,,ah,
618,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w21er.wav,,er,
619,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15oo.wav,,oo,
620,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31uw.wav,,uw,
621,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50oo.wav,,oo,
622,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34ei.wav,,ei,
623,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36ih.wav,,ih,
624,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w20uh.wav,,uh,
625,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10eh.wav,,eh,
626,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48iy.wav,,iy,
627,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31ae.wav,,ae,
628,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10ei.wav,,ei,
629,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w38er.wav,,er,
630,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w19ah.wav,,ah,
631,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31oo.wav,,oo,
632,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15uw.wav,,uw,
633,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50uw.wav,,uw,
634,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50ae.wav,,ae,
635,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29iy.wav,,iy,
636,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15ae.wav,,ae,
637,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34eh.wav,,eh,
638,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w04uh.wav,,uh,
639,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w41uh.wav,,uh,
640,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08aw.wav,,aw,
641,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12ih.wav,,ih,
642,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w39uh.wav,,uh,
643,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35aw.wav,,aw,
644,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28ae.wav,,ae,
645,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14iy.wav,,iy,
646,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w26oa.wav,,oa,
647,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09eh.wav,,eh,
648,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w40er.wav,,er,
649,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w24ah.wav,,ah,
650,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w05er.wav,,er,
651,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49oo.wav,,oo,
652,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28uw.wav,,uw,
653,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w24oa.wav,,oa,
654,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16iy.wav,,iy,
655,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37aw.wav,,aw,
656,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w26ah.wav,,ah,
657,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w42er.wav,,er,
658,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w07er.wav,,er,
659,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33oo.wav,,oo,
660,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17uw.wav,,uw,
661,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12ei.wav,,ei,
662,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10ih.wav,,ih,
663,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w06uh.wav,,uh,
664,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36eh.wav,,eh,
665,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w19oa.wav,,oa,
666,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17ae.wav,,ae,
667,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36ei.wav,,ei,
668,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17oo.wav,,oo,
669,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33uw.wav,,uw,
670,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33ae.wav,,ae,
671,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12eh.wav,,eh,
672,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w22uh.wav,,uh,
673,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34ih.wav,,ih,
674,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13aw.wav,,aw,
675,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09ih.wav,,ih,
676,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32iy.wav,,iy,
677,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w45oa.wav,,oa,
678,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w02ah.wav,,ah,
679,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w23er.wav,,er,
680,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w47ah.wav,,ah,
681,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11iy.wav,,iy,
682,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49eh.wav,,eh,
683,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w23oa.wav,,oa,
684,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30aw.wav,,aw,
685,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28ei.wav,,ei,
686,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w45er.wav,,er,
687,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w21ah.wav,,ah,
688,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09oo.wav,,oo,
689,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34oo.wav,,oo,
690,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10uw.wav,,uw,
691,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50ei.wav,,ei,
692,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15ei.wav,,ei,
693,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w44uh.wav,,uh,
694,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w01uh.wav,,uh,
695,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48aw.wav,,aw,
696,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17ih.wav,,ih,
697,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10ae.wav,,ae,
698,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31eh.wav,,eh,
699,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31ei.wav,,ei,
700,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10oo.wav,,oo,
701,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34uw.wav,,uw,
702,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w38ah.wav,,ah,
703,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w19er.wav,,er,
704,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50eh.wav,,eh,
705,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15eh.wav,,eh,
706,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34ae.wav,,ae,
707,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08iy.wav,,iy,
708,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29aw.wav,,aw,
709,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33ih.wav,,ih,
710,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w25uh.wav,,uh,
711,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14aw.wav,,aw,
712,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w42oa.wav,,oa,
713,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28eh.wav,,eh,
714,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w07oa.wav,,oa,
715,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35iy.wav,,iy,
716,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09ae.wav,,ae,
717,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09uw.wav,,uw,
718,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w40ah.wav,,ah,
719,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w24er.wav,,er,
720,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w05ah.wav,,ah,
721,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49ei.wav,,ei,
722,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37iy.wav,,iy,
723,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w40oa.wav,,oa,
724,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w05oa.wav,,oa,
725,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16aw.wav,,aw,
726,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49ih.wav,,ih,
727,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w26er.wav,,er,
728,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w42ah.wav,,ah,
729,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w07ah.wav,,ah,
730,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12oo.wav,,oo,
731,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36uw.wav,,uw,
732,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33ei.wav,,ei,
733,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w27uh.wav,,uh,
734,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31ih.wav,,ih,
735,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36ae.wav,,ae,
736,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w38oa.wav,,oa,
737,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17eh.wav,,eh,
738,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17ei.wav,,ei,
739,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36oo.wav,,oo,
740,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12uw.wav,,uw,
741,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33eh.wav,,eh,
742,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12ae.wav,,ae,
743,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15ih.wav,,ih,
744,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50ih.wav,,ih,
745,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w46uh.wav,,uh,
746,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w03uh.wav,,uh,
747,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32aw.wav,,aw,
748,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28ih.wav,,ih,
749,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w21oa.wav,,oa,
750,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13iy.wav,,iy,
751,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w02er.wav,,er,
752,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w23ah.wav,,ah,
753,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w47er.wav,,er,
754,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11ih.wav,,ih,
755,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w42uh.wav,,uh,
756,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w07uh.wav,,uh,
757,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37eh.wav,,eh,
758,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16ae.wav,,ae,
759,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32oo.wav,,oo,
760,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16uw.wav,,uw,
761,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13ei.wav,,ei,
762,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w06er.wav,,er,
763,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w27ah.wav,,ah,
764,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w25oa.wav,,oa,
765,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w17iy.wav,,iy,
766,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w36aw.wav,,aw,
767,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w22er.wav,,er,
768,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w46ah.wav,,ah,
769,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w03ah.wav,,ah,
770,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w12aw.wav,,aw,
771,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08ih.wav,,ih,
772,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w33iy.wav,,iy,
773,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w44oa.wav,,oa,
774,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w01oa.wav,,oa,
775,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32ae.wav,,ae,
776,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13eh.wav,,eh,
777,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w23uh.wav,,uh,
778,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35ih.wav,,ih,
779,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37ei.wav,,ei,
780,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w16oo.wav,,oo,
781,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w32uw.wav,,uw,
782,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w37ih.wav,,ih,
783,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w21uh.wav,,uh,
784,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11eh.wav,,eh,
785,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30ae.wav,,ae,
786,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w49iy.wav,,iy,
787,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14oo.wav,,oo,
788,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30uw.wav,,uw,
789,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35ei.wav,,ei,
790,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08ei.wav,,ei,
791,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29oo.wav,,oo,
792,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48uw.wav,,uw,
793,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w44ah.wav,,ah,
794,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w20er.wav,,er,
795,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w01ah.wav,,ah,
796,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w46oa.wav,,oa,
797,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w03oa.wav,,oa,
798,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48ae.wav,,ae,
799,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w31iy.wav,,iy,
800,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w10aw.wav,,aw,
801,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w04er.wav,,er,
802,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w41er.wav,,er,
803,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w25ah.wav,,ah,
804,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29uw.wav,,uw,
805,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w48oo.wav,,oo,
806,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w38uh.wav,,uh,
807,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w34aw.wav,,aw,
808,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w15iy.wav,,iy,
809,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w50iy.wav,,iy,
810,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w29ae.wav,,ae,
811,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w08eh.wav,,eh,
812,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w27oa.wav,,oa,
813,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14ae.wav,,ae,
814,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w28iy.wav,,iy,
815,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w35eh.wav,,eh,
816,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w40uh.wav,,uh,
817,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w05uh.wav,,uh,
818,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w09aw.wav,,aw,
819,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w13ih.wav,,ih,
820,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w11ei.wav,,ei,
821,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w39er.wav,,er,
822,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w30oo.wav,,oo,
823,/Users/alejandromartinez/Desktop/COMP_LING/FINAL/audio_files/women/w14uw.wav,,uw,
